template_name,question_id,image_id,question,ground_truth,prediction,vqa_score,prompt,retrieved_questions,retrieved_answers,candidate_answers,best_question_matched_answer,best_question_match_score,prompt_chars
direct_evidence_override,133622007,133622,What vegetable is this?,broccoli|broccoli|broccoli,cod,0.0,"Question: What vegetable is this?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
cod

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",cod,0.0,344
direct_evidence_override,133622008,133622,What kinds of food are on the plate?,"breakfast|spinach|eggs, spinach",white,0.0,"Question: What kinds of food are on the plate?

Retrieved Q&A evidence:
- Q: What kind of fish is in the image?
  A: cod
- Q: What color is the plate?
  A: white
- Q: Is this a balanced meal?
  A: yes

Most relevant retrieved answer:
white

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What kind of fish is in the image? || What color is the plate? || Is this a balanced meal?,cod || white || yes,"cod, white, yes",white,0.25,359
direct_evidence_override,22271000,22271,Is this a bright and sunny day?,no|no|no,orange,0.0,"Question: Is this a bright and sunny day?

Retrieved Q&A evidence:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Most relevant retrieved answer:
orange

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,361
direct_evidence_override,22271001,22271,Are there people in the picture?,yes|yes|yes,orange,0.0,"Question: Are there people in the picture?

Retrieved Q&A evidence:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Most relevant retrieved answer:
orange

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,362
direct_evidence_override,22271002,22271,What is the name of the street sign on the ground?,western ave|western ave|western ave,orange,0.0,"Question: What is the name of the street sign on the ground?

Retrieved Q&A evidence:
- Q: What color is the fence?
  A: orange
- Q: Where is the hydrant?
  A: sidewalk
- Q: Why was the train running behind?
  A: unknown

Most relevant retrieved answer:
orange

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the fence? || Where is the hydrant? || Why was the train running behind?,orange || sidewalk || unknown,"orange, sidewalk, unknown",orange,0.0,380
direct_evidence_override,133629000,133629,Is this a public place?,no|no|no,,0.0,"Question: Is this a public place?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
purple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,361
direct_evidence_override,133629001,133629,What color is the desk?,brown|brown|brown,,0.0,"Question: What color is the desk?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
purple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.3333,361
direct_evidence_override,133629002,133629,How many chairs have wheels?,1|1|1,,0.0,"Question: How many chairs have wheels?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
purple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,366
direct_evidence_override,133629003,133629,Is this chair in the way of people who might walk through?,no|no|no,,0.0,"Question: Is this chair in the way of people who might walk through?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
purple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.1429,396
direct_evidence_override,133629004,133629,Can these items be used to make food?,no|no|no,,0.0,"Question: Can these items be used to make food?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
purple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,375
direct_evidence_override,133629005,133629,What do people do here?,work|work|office work,,0.0,"Question: What do people do here?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
purple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.0,361
direct_evidence_override,133629006,133629,What color is the lampshade?,off white|white|white,,0.0,"Question: What color is the lampshade?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
purple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",purple,0.3333,366
direct_evidence_override,133629007,133629,What type of computer is on the desk?,mac|laptop|laptop,apple,0.6667,"Question: What type of computer is on the desk?

Retrieved Q&A evidence:
- Q: What color is the chair?
  A: purple
- Q: What type of computer is on the desk?
  A: apple
- Q: Is there an iPhone on the table?
  A: yes

Most relevant retrieved answer:
apple

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the chair? || What type of computer is on the desk? || Is there an iPhone on the table?,purple || apple || yes,"purple, apple, yes",apple,1.0,374
direct_evidence_override,133631000,133631,"Which is longer, the Elephant's tusks or the Elephant's trunk?",trunk|trunk|trunk,trunk is longer than the tusks,0.0,"Question: Which is longer, the Elephant's tusks or the Elephant's trunk?

Retrieved Q&A evidence:
- Q: How many elephants are there?
  A: 1
- Q: Are the elephants drinking water?
  A: no
- Q: Has the elephant relieved itself recently?
  A: yes

Most relevant retrieved answer:
yes

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many elephants are there? || Are the elephants drinking water? || Has the elephant relieved itself recently?,1 || no || yes,"1, no, yes",yes,0.1,400
direct_evidence_override,133631001,133631,Is it sunny out?,yes|yes|yes,1,0.0,"Question: Is it sunny out?

Retrieved Q&A evidence:
- Q: How many elephants are there?
  A: 1
- Q: Are the elephants drinking water?
  A: no
- Q: Has the elephant relieved itself recently?
  A: yes

Most relevant retrieved answer:
1

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many elephants are there? || Are the elephants drinking water? || Has the elephant relieved itself recently?,1 || no || yes,"1, no, yes",1,0.0,352
direct_evidence_override,133631002,133631,Does the elephant need water?,yes|yes|yes,no,0.3333,"Question: Does the elephant need water?

Retrieved Q&A evidence:
- Q: How many elephants are there?
  A: 1
- Q: Are the elephants drinking water?
  A: no
- Q: Has the elephant relieved itself recently?
  A: yes

Most relevant retrieved answer:
no

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",How many elephants are there? || Are the elephants drinking water? || Has the elephant relieved itself recently?,1 || no || yes,"1, no, yes",no,0.2,366
direct_evidence_override,2562000,2562,What is the color scheme of the photo?,"white|white and blue|white, blue",black,0.0,"Question: What is the color scheme of the photo?

Retrieved Q&A evidence:
- Q: What color is the woman's outfit?
  A: black
- Q: What sport is the man most likely playing?
  A: tennis
- Q: How many feet can be seen in this photo?
  A: 2

Most relevant retrieved answer:
black

If the most relevant retrieved answer matches the image, output it directly.
Otherwise answer from the image.

Answer:",What color is the woman's outfit? || What sport is the man most likely playing? || How many feet can be seen in this photo?,black || tennis || 2,"black, tennis, 2",black,0.1667,395
